"","document","topic","gamma"
"5088","45_1823_Я_Я65_nc_core",9,0.0481481481481481
"5089","450_1827_Я_Я64_canon_core",9,0.00746268656716418
"5090","451_1829_Гк_Гк_nc_core",9,0.0982142857142857
"5091","452_1829_Я_ЯВ_nc_core",9,0.0771276595744681
"5092","453_1829_Я_Я4_nc_core",9,0.128571428571429
"5093","454_1830_Я_Я4_nc_core",9,0.159090909090909
"5094","455_1830_Я_Я4_nc_core",9,0.00282485875706215
"5095","456_1831_Я_Я4_nc_core",9,0.0947712418300654
"5096","457_1830_Я_Я4_canon_core",9,0.0120643431635389
"5097","458_1822_Я_Я4_nc_core",9,0.00495049504950495
"5098","459_1822_Я_Я3_nc_core",9,0.0297619047619048
"5099","460_1822_Я_ЯВ_nc_core",9,0.00290697674418605
"5100","461_1822_Я_ЯВ_nc_core",9,0.00476190476190476
"5101","462_1822_Я_ЯВ_canon_core",9,0.0381165919282511
"5102","463_1823_Я_Я5_nc_core",9,0.00434782608695652
"5103","464_1823_Я_Я6_nc_core",9,0.0703703703703704
"5104","465_1823_Я_Я6_canon_core",9,0.028735632183908
"5105","466_1823_Я_Я5_canon_core",9,0.0923566878980892
"5106","467_1825_Я_Я4_canon_core",9,0.0267857142857143
"5107","468_1817_Я_Я4_nc_core",9,0.0333333333333333
"5108","469_1817_Я_Я64646663_canon_core",9,0.00501002004008016
"5109","47_1821_Я_Я6_canon_core",9,0.0859649122807018
"5110","471_1817_Я_ЯВ_canon_core",9,0.038265306122449
"5111","472_1817_Я_ЯВ_nc_core",9,0.01417004048583
"5112","473_1817_Я_Я64_canon_core",9,0.0170454545454545
"5113","475_1817_Х_Х4_nc_core",9,0.00828729281767956
"5114","476_1817_Я_Я6_nc_core",9,0.00233644859813084
"5115","477_1817_Я_Я4_canon_core",9,0.00793650793650794
"5116","478_1817_Я_Я6_nc_core",9,0.1640625
"5117","479_1817_Я_Я6_canon_core",9,0.00217391304347826
"5118","480_1817_Я_Я6_nc_core",9,0.00334821428571429
"5119","481_1817_Полиметр_Полиметр_nc_core",9,0.00950570342205323
"5120","482_1817_Я_ЯВ_nc_core",9,0.00943396226415094
"5121","483_1817_Я_Я4_nc_core",9,0.00862068965517241
"5122","484_1817_Я_ЯВ_canon_core",9,0.0229357798165138
"5123","485_1817_Я_ЯВ_canon_core",9,0.0134408602150538
"5124","486_1817_Я_ЯВ_nc_core",9,0.0603448275862069
"5125","487_1817_Я_Я4_canon_core",9,0.003125
"5126","488_1817_Х_Х4_nc_core",9,0.0271739130434783
"5127","489_1817_Я_Я4_canon_core",9,0.0161290322580645
"5128","49_1821_Я_Я43_nc_core",9,0.0692771084337349
"5129","490_1817_Д_Д4_canon_core",9,0.00280898876404494
"5130","491_1817_Х_Х63_nc_core",9,0.0426829268292683
"5131","492_1817_Я_Я43_nc_core",9,0.0150214592274678
"5132","493_1817_Полиметр_Полиметр_nc_core",9,0.00630630630630631
"5133","494_1817_Я_Я64_canon_core",9,0.00162866449511401
"5134","495_1817_Я_ЯВ_canon_core",9,0.0170025188916877
"5135","496_1817_Я_Я65_canon_core",9,0.0979381443298969
"5136","497_1827_Я_Я4_canon_core",9,0.106779661016949
"5137","498_1816_Я_Я2_canon_core",9,0.00833333333333333
"5138","499_1818_Я_ЯВ_canon_core",9,0.00434782608695652
"5139","5_1819_Я_Я65_nc_core",9,0.0130057803468208
"5140","50_1822_Я_ЯВ_nc_core",9,0.00462962962962963
"5141","501_1821_Я_Я6_canon_core",9,0.0330188679245283
"5142","502_1816_Я_Я4_canon_core",9,0.136363636363636
"5143","503_1818_Я_ЯВ_canon_core",9,0.0179856115107914
"5144","504_1821_Я_ЯВ_canon_core",9,0.00342465753424658
"5145","506_1821_Я_Я6_canon_core",9,0.198529411764706
"5146","507_1821_Я_Я4_canon_core",9,0.179245283018868
"5147","509_1824_Я_Я6_canon_core",9,0.0757575757575758
"5148","51_1822_Я_Я65_nc_core",9,0.0112456747404844
"5149","511_1825_Я_Я6_nc_core",9,0.0705128205128205
"5150","512_1824_Я_ЯВ_canon_core",9,0.0585106382978723
"5151","514_1825_Я_ЯВ_canon_core",9,0.206111833550065
"5152","515_1830_Я_Я5_canon_core",9,0.0593220338983051
"5153","516_1832_Я_Я4_nc_core",9,0.360294117647059
"5154","517_1833_Я_ЯВ_nc_core",9,0.0910596026490066
"5155","518_1827_Я_ЯВ_nc_core",9,0.55019305019305
"5156","519_1827_Я_Я4_nc_core",9,0.00769230769230769
"5157","52_1822_Я_Я65_nc_core",9,0.00111111111111111
"5158","520_1823_Я_Я53_canon_core",9,0.00261780104712042
"5159","521_1827_Я_Я5_canon_core",9,0.252212389380531
"5160","522_1823_Я_ЯВ_canon_core",9,0.00666666666666667
"5161","524_1823_Я_Я4_canon_core",9,0.0360824742268041
"5162","525_1824_Я_ЯВ_canon_core",9,0.179245283018868
"5163","526_1827_Я_Я5_canon_core",9,0.0405405405405405
"5164","527_1827_Я_Я4_canon_core",9,0.0641025641025641
"5165","528_1823_Х_Х4_nc_core",9,0.0394736842105263
"5166","529_1827_Я_Я4_canon_core",9,0.0277777777777778
"5167","53_1822_Я_Я65_nc_core",9,0.00134770889487871
"5168","530_1827_Я_Я64_nc_core",9,0.00735294117647059
"5169","531_1827_Я_Я5_nc_core",9,0.0125
"5170","532_1827_Я_Я43_nc_core",9,0.142156862745098
"5171","534_1827_Я_Я4_canon_core",9,0.0029585798816568
"5172","535_1827_Я_Я43_canon_core",9,0.00515463917525773
"5173","536_1827_Я_Я4_nc_core",9,0.0342465753424658
"5174","537_1827_Я_Я5_nc_core",9,0.0384615384615385
"5175","538_1827_Я_Я4_canon_core",9,0.146276595744681
"5176","539_1827_Я_Я64_canon_core",9,0.0291666666666667
"5177","540_1827_Я_Я5_canon_core",9,0.231481481481481
"5178","541_1827_Я_Я2_nc_core",9,0.0978260869565217
"5179","542_1826_Я_Я4_nc_core",9,0.015625
"5180","543_1822_Я_Я4_nc_core",9,0.0694444444444444
"5181","545_1825_Я_ЯВ_canon_core",9,0.130630630630631
"5182","546_1827_Я_Я5_nc_core",9,0.0423728813559322
"5183","549_1824_Я_Я4_canon_core",9,0.0846153846153846
"5184","55_1821_Я_Я4_nc_core",9,0.00574712643678161
"5185","550_1827_Я_Я4_canon_core",9,0.0471698113207547
"5186","551_1825_Я_Я4_nc_core",9,0.1328125
"5187","553_1828_Я_Я6_nc_core",9,0.265873015873016
"5188","555_1824_Я_Я4_canon_core",9,0.271739130434783
"5189","556_1824_Я_Я4_nc_core",9,0.00925925925925926
"5190","558_1831_Х_Х4_nc_core",9,0.00704225352112676
"5191","56_1821_Я_Я4_nc_core",9,0.00347222222222222
"5192","560_1825_Я_Я4_canon_core",9,0.114864864864865
"5193","561_1833_Я_Я4_canon_core",9,0.00862068965517241
"5194","564_1823_Я_ЯВ_nc_core",9,0.00276243093922652
"5195","565_1827_Я_Я4_canon_core",9,0.076271186440678
"5196","566_1827_Я_Я666663_nc_core",9,0.00645994832041344
"5197","567_1835_Я_Я6_canon_core",9,0.00357142857142857
"5198","568_1835_Я_Я6_canon_core",9,0.0087719298245614
"5199","569_1835_Я_Я6_canon_core",9,0.113861386138614
"5200","57_1821_Х_Х4_nc_core",9,0.0043859649122807
"5201","570_1833_Я_Я6_canon_core",9,0.00231481481481481
"5202","571_1832_Я_ЯВ_nc_core",9,0.0202702702702703
"5203","573_1827_Я_Я64646664_nc_core",9,0.00597609561752988
"5204","574_1828_Я_Я4_nc_core",9,0.00416666666666667
"5205","575_1827_Я_ЯВ_nc_core",9,0.0611702127659574
"5206","576_1827_Я_Я4_nc_core",9,0.054140127388535
"5207","577_1827_Х_Х4_nc_core",9,0.0707547169811321
"5208","578_1827_Я_ЯВ_nc_core",9,0.00147058823529412
"5209","579_1827_Я_ЯВ_nc_core",9,0.0029940119760479
"5210","58_1823_Я_Я65_nc_core",9,0.00140449438202247
"5211","580_1827_Х_Х4_nc_core",9,0.0753424657534247
"5212","581_1827_Я_Я4_nc_core",9,0.0471698113207547
"5213","582_1827_Я_Я4_nc_core",9,0.0112781954887218
"5214","583_1827_Я_Я6_nc_core",9,0.0296442687747036
"5215","584_1827_Я_Я4_nc_core",9,0.103174603174603
"5216","585_1827_Я_Я4_nc_core",9,0.0104166666666667
"5217","586_1827_Я_ЯВ_nc_core",9,0.03125
"5218","587_1827_Я_ЯВ_nc_core",9,0.00856164383561644
"5219","588_1834_Я_Я4_nc_core",9,0.02
"5220","589_1834_Х_Х4_nc_core",9,0.0681818181818182
"5221","59_1823_Я_Я4_canon_core",9,0.00652173913043478
"5222","590_1834_Я_Я4_nc_core",9,0.00862068965517241
"5223","591_1834_Я_Я4_nc_core",9,0.00490196078431373
"5224","592_1834_Я_Я4_nc_core",9,0.00955414012738853
"5225","593_1832_Я_Я4_nc_core",9,0.01
"5226","594_1832_Я_Я4_nc_core",9,0.00735294117647059
"5227","595_1817_Я_ЯВ_nc_core",9,0.000929368029739777
"5228","596_1819_Амф_Амф4_nc_core",9,0.00232558139534884
"5229","597_1819_Я_Я6_nc_core",9,0.0264423076923077
"5230","598_1834_Я_Я6_nc_core",9,0.0783582089552239
"5231","599_1835_Я_Я4_nc_core",9,0.18695652173913
"5232","6_1819_Я_Я65_nc_core",9,0.00617283950617284
"5233","600_1835_Я_ЯВ_nc_core",9,0.0104602510460251
"5234","601_1829_Я_Я6_nc_core",9,0.00602409638554217
"5235","602_1829_Я_Я4_nc_core",9,0.109375
"5236","603_1830_Я_ЯВ_nc_core",9,0.00462962962962963
"5237","604_1830_Я_Я6_nc_core",9,0.0635359116022099
"5238","605_1830_Я_Я6646_nc_core",9,0.00282485875706215
"5239","606_1830_Я_Я6_nc_core",9,0.0134099616858238
"5240","607_1830_Я_ЯВ_nc_core",9,0.0223214285714286
"5241","608_1830_Я_ЯВ_nc_core",9,0.102968460111317
"5242","609_1830_Я_ЯВ_nc_core",9,0.0787037037037037
"5243","61_1822_Я_Я6_nc_core",9,0.0557432432432432
"5244","610_1830_Я_ЯВ_nc_core",9,0.0263157894736842
"5245","611_1830_Я_Я6_nc_core",9,0.0567010309278351
"5246","612_1827_Я_Я4_nc_core",9,0.00568181818181818
"5247","613_1830_Я_ЯВ_nc_core",9,0.0229357798165138
"5248","614_1830_Я_Я6664_nc_core",9,0.0162094763092269
"5249","615_1827_Я_ЯВ_nc_core",9,0.182656826568266
"5250","62_1822_Я_Я6664_canon_core",9,0.0501968503937008
"5251","63_1823_Я_Я5_nc_core",9,0.0033112582781457
"5252","64_1823_Я_ЯВ_nc_core",9,0.00235849056603774
"5253","65_1823_Я_Я6_nc_core",9,0.000732064421669107
"5254","66_1823_Я_Я6_nc_core",9,0.0140625
"5255","67_1823_Я_Я6_nc_core",9,0.0103244837758112
"5256","68_1824_Амф_Амф4_nc_core",9,0.00136986301369863
"5257","69_1825_Я_Я6663_nc_core",9,0.00710900473933649
"5258","7_1819_Я_Я65_canon_core",9,0.00380710659898477
"5259","70_1825_Я_Я4_nc_core",9,0.0406976744186047
"5260","71_1825_Я_Я4_nc_core",9,0.0258620689655172
"5261","75_1821_Я_ЯВ_nc_core",9,0.0669642857142857
"5262","77_1821_Х_Х4_canon_core",9,0.00446428571428571
"5263","8_1820_Я_Я6_nc_core",9,0.044478527607362
"5264","80_1824_Я_Я6_nc_core",9,0.107142857142857
"5265","82_1824_Я_Я6_nc_core",9,0.0972222222222222
"5266","83_1824_Я_Я54_nc_core",9,0.0072463768115942
"5267","84_1824_Я_ЯВ_nc_core",9,0.00403225806451613
"5268","85_1824_Я_Я6_nc_core",9,0.00238095238095238
"5269","86_1824_Амф_Амф43_nc_core",9,0.0485074626865672
"5270","87_1824_Я_Я6_nc_core",9,0.00206611570247934
"5271","88_1824_Я_Я65_nc_core",9,0.00224215246636771
"5272","89_1824_Я_Я4_nc_core",9,0.00602409638554217
"5273","9_1820_Эд_Эд_nc_core",9,0.00757575757575758
"5274","90_1825_Я_Я4_nc_core",9,0.02
"5275","91_1825_Я_Я4_nc_core",9,0.00531914893617021
"5276","92_1826_Я_Я6_nc_core",9,0.0110132158590308
"5277","93_1826_Я_Я4_canon_core",9,0.0416666666666667
"5278","94_1826_Амф_Амф4_nc_core",9,0.00666666666666667
"5279","95_1826_Я_Я6_nc_core",9,0.00785340314136126
"5280","96_1826_Я_Я6_nc_core",9,0.00602409638554217
"5281","97_1824_Я_ЯВ_nc_core",9,0.00961538461538462
"5282","98_1824_Я_Я65_nc_core",9,0.0452755905511811
"5283","99_1824_Я_ЯВ_nc_core",9,0.074
"5284","1_1818_Я_ЯВ_nc_core",10,0.00483870967741936
"5285","10_1820_Я_Я64_canon_core",10,0.00510204081632653
"5286","100_1825_Я_Я6_canon_core",10,0.23202614379085
"5287","101_1825_Я_Я4_canon_core",10,0.0119047619047619
"5288","102_1825_Я_Я4_nc_core",10,0.0142857142857143
"5289","103_1825_Я_Я4_nc_core",10,0.0111111111111111
"5290","104_1825_Я_Я4_nc_core",10,0.0172413793103448
"5291","105_1826_Х_Х4_nc_core",10,0.00684931506849315
"5292","11_1820_Я_ЯВ_canon_core",10,0.00824175824175824
"5293","112_1824_Я_Я4_canon_core",10,0.00892857142857143
"5294","113_1824_Я_Я4_nc_core",10,0.0106382978723404
"5295","114_1824_Я_Я4_nc_core",10,0.0159420289855072
"5296","115_1824_Я_Я6664_nc_core",10,0.0903614457831325
"5297","116_1824_Я_Я6_nc_core",10,0.00769230769230769
"5298","117_1827_Амф_Амф5_nc_core",10,0.163865546218487
"5299","119_1826_Я_Я4_canon_core",10,0.0703125
"5300","12_1820_Я_Я65_nc_core",10,0.0121681415929204
"5301","120_1826_Амф_Амф4_nc_core",10,0.00193050193050193
"5302","121_1826_Я_Я4_nc_core",10,0.0306122448979592
"5303","122_1824_Я_Я6663_nc_core",10,0.0174418604651163
"5304","123_1824_Я_ЯВ_nc_core",10,0.00446428571428571
"5305","124_1824_Я_Я6_nc_core",10,0.0683060109289618
"5306","127_1830_Я_Я4_nc_core",10,0.00337837837837838
"5307","128_1830_Я_Я4_nc_core",10,0.121794871794872
"5308","129_1829_Я_Я5_nc_core",10,0.00137362637362637
"5309","13_1820_Я_Я4_nc_core",10,0.00285714285714286
"5310","130_1834_Я_ЯВ_nc_core",10,0.0147058823529412
"5311","131_1827_Я_ЯВ_nc_core",10,0.00289017341040462
"5312","132_1827_Я_Я4_nc_core",10,0.0129310344827586
"5313","133_1828_Я_Я5_nc_core",10,0.0333333333333333
"5314","134_1830_Я_Я4_canon_core",10,0.00909090909090909
"5315","135_1830_Я_Я4_nc_core",10,0.0166666666666667
"5316","136_1830_Я_Я6_nc_core",10,0.036231884057971
"5317","137_1830_Я_Я4_nc_core",10,0.00847457627118644
"5318","138_1826_Я_Я6_nc_core",10,0.0720338983050847
"5319","139_1826_Я_ЯВ_nc_core",10,0.261513157894737
"5320","14_1820_Я_Я5_nc_core",10,0.0214285714285714
"5321","142_1826_Я_ЯВ_nc_core",10,0.0381526104417671
"5322","143_1826_Я_Я4_nc_core",10,0.00806451612903226
"5323","146_1825_Амф_Амф4_nc_core",10,0.373517786561265
"5324","147_1825_Я_Я4_nc_core",10,0.00625
"5325","148_1825_Я_ЯВ_nc_core",10,0.00294117647058824
"5326","149_1825_Амф_Амф4_nc_core",10,0.0743243243243243
"5327","15_1820_Х_Х4_nc_core",10,0.0905172413793103
"5328","150_1825_Я_Я3_nc_core",10,0.10625
"5329","152_1815_Я_Я6_nc_core",10,0.217344753747323
"5330","154_1815_Я_ЯВ_nc_core",10,0.651119402985075
"5331","155_1816_Я_Я6_nc_core",10,0.0585874799357945
"5332","156_1826_Я_Я4_nc_core",10,0.137096774193548
"5333","157_1826_Х_Х4_nc_core",10,0.00833333333333333
"5334","16_1820_Я_Я4_nc_core",10,0.004
"5335","160_1826_Я_Я4_nc_core",10,0.0119047619047619
"5336","161_1826_Я_Я4_nc_core",10,0.0375
"5337","162_1815_Я_Я6_nc_core",10,0.0648148148148148
"5338","165_1828_Я_Я6_nc_core",10,0.03125
"5339","166_1822_Я_Я6_nc_core",10,0.108695652173913
"5340","167_1828_Я_ЯВ_nc_core",10,0.00229357798165138
"5341","17_1821_Я_Я64_nc_core",10,0.0176151761517615
"5342","170_1823_Я_ЯВ_nc_core",10,0.0311942959001783
"5343","172_1816_Я_Я6_nc_core",10,0.0726299694189602
"5344","173_1815_Я_Я6664_nc_core",10,0.00531914893617021
"5345","174_1819_Я_Я5_nc_core",10,0.000625
"5346","175_1824_Я_Я6664_nc_core",10,0.046875
"5347","18_1821_Я_ЯВ_nc_core",10,0.00431034482758621
"5348","19_1822_Я_Я4_nc_core",10,0.01
"5349","2_1821_Я_Я6_nc_core",10,0.003125
"5350","20_1822_Я_ЯВ_nc_core",10,0.135416666666667
"5351","200_1816_Я_Я4_nc_core",10,0.009375
"5352","2003_1815_ъъ_ъъ_canon_corpuscanon",10,0.00076103500761035
"5353","2004_1819_ъъ_ъъ_canon_corpuscanon",10,0.000625
"5354","2006_1822_ъъ_ъъ_canon_corpuscanon",10,0.00381679389312977
"5355","2009_1817_ъъ_ъъ_canon_corpuscanon",10,0.109141791044776
"5356","201_1816_Я_Я6_nc_core",10,0.0279552715654952
"5357","2010_1819_ъъ_ъъ_canon_corpuscanon",10,0.0488505747126437
"5358","2011_1822_ъъ_ъъ_canon_corpuscanon",10,0.0087719298245614
"5359","2012_1819_ъъ_ъъ_canon_corpuscanon",10,0.250809061488673
"5360","2013_1820_ъъ_ъъ_canon_corpuscanon",10,0.249077490774908
"5361","2014_1816_ъъ_ъъ_canon_corpuscanon",10,0.62093023255814
"5362","2015_1815_ъъ_ъъ_canon_corpuscanon",10,0.674545454545455
"5363","2016_1829_ъъ_ъъ_canon_corpuscanon",10,0.045
"5364","2017_1816_ъъ_ъъ_canon_corpuscanon",10,0.0028735632183908
"5365","2018_1819_ъъ_ъъ_canon_corpuscanon",10,0.00609756097560976
"5366","2019_1823_ъъ_ъъ_canon_corpuscanon",10,0.152573529411765
"5367","202_1816_Я_ЯВ_nc_core",10,0.00179856115107914
"5368","2020_1832_ъъ_ъъ_canon_corpuscanon",10,0.166666666666667
"5369","2021_1817_ъъ_ъъ_canon_corpuscanon",10,0.10655737704918
"5370","2022_1819_ъъ_ъъ_canon_corpuscanon",10,0.00103092783505155
"5371","2023_1819_ъъ_ъъ_canon_corpuscanon",10,0.109567901234568
"5372","2024_1831_ъъ_ъъ_canon_corpuscanon",10,0.0292207792207792
"5373","2025_1825_ъъ_ъъ_canon_corpuscanon",10,0.0182926829268293
"5374","2026_1827_ъъ_ъъ_canon_corpuscanon",10,0.00625
"5375","2027_1821_ъъ_ъъ_canon_corpuscanon",10,0.0223880597014925
"5376","2028_1822_ъъ_ъъ_canon_corpuscanon",10,0.00649350649350649
"5377","2029_1824_ъъ_ъъ_canon_corpuscanon",10,0.0625
"5378","2030_1821_ъъ_ъъ_canon_corpuscanon",10,0.00485436893203883
"5379","2031_1830_ъъ_ъъ_canon_corpuscanon",10,0.00793650793650794
"5380","2032_1823_ъъ_ъъ_canon_corpuscanon",10,0.00423728813559322
"5381","2033_1825_ъъ_ъъ_canon_corpuscanon",10,0.0326086956521739
"5382","2034_1825_ъъ_ъъ_canon_corpuscanon",10,0.0490196078431373
"5383","2035_1825_ъъ_ъъ_canon_corpuscanon",10,0.00378787878787879
"5384","2036_1824_ъъ_ъъ_canon_corpuscanon",10,0.00192307692307692
"5385","2037_1828_ъъ_ъъ_canon_corpuscanon",10,0.00306748466257669
"5386","2038_1826_ъъ_ъъ_canon_corpuscanon",10,0.014792899408284
"5387","2039_1831_ъъ_ъъ_canon_corpuscanon",10,0.00257731958762887
"5388","2040_1834_ъъ_ъъ_canon_corpuscanon",10,0.0238095238095238
"5389","2041_1817_ъъ_ъъ_canon_corpuscanon",10,0.00887573964497041
"5390","2042_1816_ъъ_ъъ_canon_corpuscanon",10,0.00381679389312977
"5391","2043_1816_ъъ_ъъ_canon_corpuscanon",10,0.0113636363636364
"5392","2044_1816_ъъ_ъъ_canon_corpuscanon",10,0.105371900826446
"5393","2045_1816_ъъ_ъъ_canon_corpuscanon",10,0.00520833333333333
"5394","2046_1816_ъъ_ъъ_canon_corpuscanon",10,0.00862068965517241
"5395","2047_1816_ъъ_ъъ_canon_corpuscanon",10,0.0207100591715976
"5396","2048_1816_ъъ_ъъ_canon_corpuscanon",10,0.0135135135135135
"5397","2049_1816_ъъ_ъъ_canon_corpuscanon",10,0.00282485875706215
"5398","205_1815_Х_Х4_nc_core",10,0.0201612903225806
"5399","2050_1816_ъъ_ъъ_canon_corpuscanon",10,0.00324675324675325
"5400","2051_1816_ъъ_ъъ_canon_corpuscanon",10,0.00892857142857143
"5401","2052_1816_ъъ_ъъ_canon_corpuscanon",10,0.0254237288135593
"5402","2053_1816_ъъ_ъъ_canon_corpuscanon",10,0.00549450549450549
"5403","2054_1817_ъъ_ъъ_canon_corpuscanon",10,0.0283018867924528
"5404","2055_1822_ъъ_ъъ_canon_corpuscanon",10,0.0564516129032258
"5405","2056_1823_ъъ_ъъ_canon_corpuscanon",10,0.00602409638554217
"5406","2057_1824_ъъ_ъъ_canon_corpuscanon",10,0.00666666666666667
"5407","2058_1828_ъъ_ъъ_canon_corpuscanon",10,0.125
"5408","2059_1828_ъъ_ъъ_canon_corpuscanon",10,0.0108695652173913
"5409","206_1816_Я_Я6_nc_core",10,0.038659793814433
"5410","2060_1829_ъъ_ъъ_canon_corpuscanon",10,0.00413223140495868
"5411","2061_1830_ъъ_ъъ_canon_corpuscanon",10,0.00549450549450549
"5412","2062_1830_ъъ_ъъ_canon_corpuscanon",10,0.0174418604651163
"5413","2063_1836_ъъ_ъъ_canon_corpuscanon",10,0.0826771653543307
"5414","2064_1820_ъъ_ъъ_canon_corpuscanon",10,0.00961538461538462
"5415","2065_1820_ъъ_ъъ_canon_corpuscanon",10,0.00193050193050193
"5416","2066_1821_ъъ_ъъ_canon_corpuscanon",10,0.0208333333333333
"5417","2067_1835_ъъ_ъъ_canon_corpuscanon",10,0.0247252747252747
"5418","2068_1828_ъъ_ъъ_canon_corpuscanon",10,0.0984848484848485
"5419","2069_1832_ъъ_ъъ_canon_corpuscanon",10,0.0439189189189189
"5420","2070_1835_ъъ_ъъ_canon_corpuscanon",10,0.00625
"5421","2071_1824_ъъ_ъъ_canon_corpuscanon",10,0.015625
"5422","2072_1824_ъъ_ъъ_canon_corpuscanon",10,0.465909090909091
"5423","2073_1824_ъъ_ъъ_canon_corpuscanon",10,0.0483870967741935
"5424","2074_1825_ъъ_ъъ_canon_corpuscanon",10,0.00515463917525773
"5425","2075_1827_ъъ_ъъ_canon_corpuscanon",10,0.0472972972972973
"5426","2076_1828_ъъ_ъъ_canon_corpuscanon",10,0.0384615384615385
"5427","2077_1829_ъъ_ъъ_canon_corpuscanon",10,0.0034965034965035
"5428","2078_1829_ъъ_ъъ_canon_corpuscanon",10,0.0673758865248227
"5429","2079_1829_ъъ_ъъ_canon_corpuscanon",10,0.00649350649350649
"5430","2080_1835_ъъ_ъъ_canon_corpuscanon",10,0.0176470588235294
"5431","2081_1833_ъъ_ъъ_canon_corpuscanon",10,0.0321100917431193
"5432","2082_1830_ъъ_ъъ_canon_corpuscanon",10,0.0178571428571429
"5433","2083_1834_ъъ_ъъ_canon_corpuscanon",10,0.00193798449612403
"5434","209_1818_Я_Я6_nc_core",10,0.0537383177570093
"5435","21_1822_Я_Я43_nc_core",10,0.0825242718446602
"5436","210_1818_Х_Х63_nc_core",10,0.00373134328358209
"5437","211_1818_Я_Я6_nc_core",10,0.0698924731182796
"5438","212_1820_Я_Я4_nc_core",10,0.0321969696969697
"5439","214_1824_Я_Я6_nc_core",10,0.00581395348837209
"5440","215_1824_Я_ЯВ_nc_core",10,0.47029702970297
"5441","216_1815_Я_Я6_nc_core",10,0.0416666666666667
"5442","217_1829_Я_ЯВ_nc_core",10,0.0673758865248227
"5443","218_1829_Я_Я4_nc_core",10,0.510416666666667
"5444","219_1829_Я_Я4_nc_core",10,0.0284090909090909
"5445","22_1823_Я_Я4_nc_core",10,0.00746268656716418
"5446","220_1829_Я_Я4_nc_core",10,0.01
"5447","221_1829_Я_ЯВ_nc_core",10,0.0386363636363636
"5448","222_1829_Я_ЯВ_nc_core",10,0.0034965034965035
"5449","224_1829_Я_Я4_nc_core",10,0.0147058823529412
"5450","226_1829_Я_Я4_nc_core",10,0.00675675675675676
"5451","227_1825_Я_Я6_nc_core",10,0.00112107623318386
"5452","228_1829_Я_Я4_nc_core",10,0.00793650793650794
"5453","229_1830_Я_Я4_nc_core",10,0.014018691588785
"5454","23_1823_Я_ЯВ_nc_core",10,0.00241545893719807
"5455","230_1830_Я_Я65_nc_core",10,0.0607476635514019
"5456","232_1831_Я_Я5_canon_core",10,0.0131578947368421
"5457","236_1830_Я_Я4_nc_core",10,0.0125
"5458","237_1830_Я_Я4_nc_core",10,0.0113636363636364
"5459","239_1824_Я_Я6_nc_core",10,0.0408560311284047
"5460","24_1823_Я_Я4_nc_core",10,0.00318471337579618
"5461","240_1825_Я_ЯВ_nc_core",10,0.0345911949685535
"5462","242_1825_Я_Я6_nc_core",10,0.0135135135135135
"5463","243_1825_Я_Я6664_nc_core",10,0.00240384615384615
"5464","245_1821_Я_Я6_nc_core",10,0.152083333333333
"5465","248_1823_Я_Я6_nc_core",10,0.00221238938053097
"5466","249_1824_Я_Я4_nc_core",10,0.0448717948717949
"5467","25_1823_Я_ЯВ_nc_core",10,0.0029940119760479
"5468","250_1818_Я_Я64646663_nc_core",10,0.0625
"5469","251_1818_Я_ЯВ_nc_core",10,0.00700934579439252
"5470","252_1818_Я_ЯВ_nc_core",10,0.00416666666666667
"5471","253_1818_Я_ЯВ_nc_core",10,0.00247116968698517
"5472","254_1818_Амф_Амф4_nc_core",10,0.0130434782608696
"5473","255_1819_Я_Я4_canon_core",10,0.00980392156862745
"5474","256_1819_Я_Я4_nc_core",10,0.00292397660818713
"5475","257_1819_Я_Я65_nc_core",10,0.0520361990950226
"5476","258_1819_Я_ЯВ_nc_core",10,0.0343283582089552
"5477","259_1819_Я_Я6_nc_core",10,0.183510638297872
"5478","26_1823_Я_Я4_canon_core",10,0.00847457627118644
"5479","260_1819_Я_Я66446343_nc_core",10,0.00230414746543779
"5480","261_1820_Я_Я65_nc_core",10,0.0179425837320574
"5481","262_1820_Я_Я6_nc_core",10,0.193396226415094
"5482","263_1820_Амф_Амф4_nc_core",10,0.00641025641025641
"5483","264_1820_Я_Я4_nc_core",10,0.0240384615384615
"5484","265_1820_Я_Я6_nc_core",10,0.0877659574468085
"5485","266_1820_Я_ЯВ_nc_core",10,0.00253807106598985
"5486","267_1820_Я_Я4_nc_core",10,0.0025
"5487","268_1820_Я_Я6_nc_core",10,0.00510204081632653
"5488","269_1820_Я_Я6_nc_core",10,0.0215311004784689
"5489","27_1823_Я_Я66666664_nc_core",10,0.0488826815642458
"5490","270_1820_Амф_Амф4_nc_core",10,0.00384615384615385
"5491","271_1820_Я_Я4_nc_core",10,0.0179487179487179
"5492","272_1820_Я_ЯВ_nc_core",10,0.00520833333333333
"5493","273_1820_Я_Я6_nc_core",10,0.0294117647058824
"5494","274_1820_Я_Я6_canon_core",10,0.0440140845070423
"5495","275_1820_Я_ЯВ_nc_core",10,0.00373134328358209
"5496","276_1821_Я_Я6_nc_core",10,0.196356275303644
"5497","277_1821_Я_Я6_nc_core",10,0.00344827586206897
"5498","278_1821_Я_ЯВ_nc_core",10,0.00289017341040462
"5499","279_1821_Я_ЯВ_nc_core",10,0.00111111111111111
"5500","28_1823_Я_Я4_canon_core",10,0.0108695652173913
"5501","280_1821_Амф_Амф4_nc_core",10,0.032051282051282
"5502","281_1821_Я_Я64646663_nc_core",10,0.0369822485207101
